uid,accession_version,title,organism,taxid,length,source_database,updated_date,found_by_annotation_query,found_by_prk09371_query
2975239760,WP_426542028.1,gas vesicle structural protein GvpA [Dapis purpurea],Dapis purpurea,3692514,89,refseq,2026/03/06,True,True
2975289352,WP_426585015.1,gas vesicle structural protein GvpA [Dapis brunnea],Dapis brunnea,3692516,91,refseq,2026/03/06,True,True
2977447949,WP_428089254.1,"gas vesicle structural protein GvpA, partial [Cylindrospermopsis raciborskii]",Cylindrospermopsis raciborskii,77022,70,refseq,2025/09/02,True,True
2980178320,XTX14704.1,gas vesicle structural protein GvpA [Microcystis protocystis FBCC-A270],Microcystis protocystis FBCC-A270,3422496,71,insd,2025/05/20,True,True
2980178321,XTX14705.1,gas vesicle structural protein GvpA [Microcystis protocystis FBCC-A270],Microcystis protocystis FBCC-A270,3422496,71,insd,2025/05/20,True,True
2980178322,XTX14706.1,gas vesicle structural protein GvpA [Microcystis protocystis FBCC-A270],Microcystis protocystis FBCC-A270,3422496,71,insd,2025/05/20,True,True
2980182754,XTX19137.1,gas vesicle structural protein GvpA [Microcystis ichthyoblabe FBCC-A1114],Microcystis ichthyoblabe FBCC-A1114,3422495,71,insd,2025/05/20,True,True
2980182755,XTX19138.1,gas vesicle structural protein GvpA [Microcystis ichthyoblabe FBCC-A1114],Microcystis ichthyoblabe FBCC-A1114,3422495,71,insd,2025/05/20,True,True
2980182756,XTX19139.1,gas vesicle structural protein GvpA [Microcystis ichthyoblabe FBCC-A1114],Microcystis ichthyoblabe FBCC-A1114,3422495,71,insd,2025/05/20,True,True
2980192278,XTX24201.1,gas vesicle structural protein GvpA [Microcystis aeruginosa FBCC-A68],Microcystis aeruginosa FBCC-A68,3079052,71,insd,2025/05/20,True,True
2980192279,XTX24202.1,gas vesicle structural protein GvpA [Microcystis aeruginosa FBCC-A68],Microcystis aeruginosa FBCC-A68,3079052,80,insd,2025/05/20,True,True
2986944722,XUE26255.1,gas vesicle structural protein GvpA [Limnospira platensis CENA597],Limnospira platensis CENA597,3403153,72,insd,2025/09/18,True,True
2987954789,WP_430686742.1,gas vesicle structural protein GvpA [Leptolyngbya sp. AN02str],Leptolyngbya sp. AN02str,3423363,72,refseq,2025/05/28,True,True
2989493690,WP_431193991.1,"gas vesicle structural protein GvpA, partial [Microcystis aeruginosa]",Microcystis aeruginosa,1126,80,refseq,2025/09/02,True,True
2990038037,XUP06190.1,gas vesicle structural protein GvpA [Microcystis aeruginosa FBCC-A68],Microcystis aeruginosa FBCC-A68,3079052,71,insd,2025/06/03,True,True
2990038198,XUP06351.1,gas vesicle structural protein GvpA [Microcystis aeruginosa FBCC-A68],Microcystis aeruginosa FBCC-A68,3079052,71,insd,2025/06/03,True,True
2991085436,BGG31357.1,gas vesicle structural protein GvpA [Microcystis aeruginosa NIES-87],Microcystis aeruginosa NIES-87,449440,71,insd,2025/06/04,True,True
2991085438,BGG31359.1,gas vesicle structural protein GvpA [Microcystis aeruginosa NIES-87],Microcystis aeruginosa NIES-87,449440,71,insd,2025/06/04,True,True
2991871750,WP_431662249.1,MULTISPECIES: gas vesicle structural protein GvpA [Pantanalinema],Pantanalinema,1620699,72,refseq,2025/06/18,True,True
2995040674,XVE11296.1,MAG: gas vesicle structural protein GvpA [Dolichospermum sp. DET68],Dolichospermum sp. DET68,2704417,71,insd,2025/06/11,True,True
2995040675,XVE11297.1,MAG: gas vesicle structural protein GvpA [Dolichospermum sp. DET68],Dolichospermum sp. DET68,2704417,71,insd,2025/06/11,True,True
2995040676,XVE11298.1,MAG: gas vesicle structural protein GvpA [Dolichospermum sp. DET68],Dolichospermum sp. DET68,2704417,71,insd,2025/06/11,True,True
2995040677,XVE11299.1,MAG: gas vesicle structural protein GvpA [Dolichospermum sp. DET68],Dolichospermum sp. DET68,2704417,71,insd,2025/06/11,True,True
2995040678,XVE11300.1,MAG: gas vesicle structural protein GvpA [Dolichospermum sp. DET68],Dolichospermum sp. DET68,2704417,71,insd,2025/06/11,True,True
2995040679,XVE11301.1,MAG: gas vesicle structural protein GvpA [Dolichospermum sp. DET68],Dolichospermum sp. DET68,2704417,71,insd,2025/06/11,True,True
2995040680,XVE11302.1,MAG: gas vesicle structural protein GvpA [Dolichospermum sp. DET68],Dolichospermum sp. DET68,2704417,71,insd,2025/06/11,True,True
2995040681,XVE11303.1,MAG: gas vesicle structural protein GvpA [Dolichospermum sp. DET68],Dolichospermum sp. DET68,2704417,71,insd,2025/06/11,True,True
3004644668,XWU45082.1,MAG: gas vesicle structural protein GvpA [Dolichospermum sp. UKL202],Dolichospermum sp. UKL202,2717877,71,insd,2025/06/25,True,True
3004644669,XWU45083.1,MAG: gas vesicle structural protein GvpA [Dolichospermum sp. UKL202],Dolichospermum sp. UKL202,2717877,71,insd,2025/06/25,True,True
3004644670,XWU45084.1,MAG: gas vesicle structural protein GvpA [Dolichospermum sp. UKL202],Dolichospermum sp. UKL202,2717877,71,insd,2025/06/25,True,True
3004644671,XWU45085.1,MAG: gas vesicle structural protein GvpA [Dolichospermum sp. UKL202],Dolichospermum sp. UKL202,2717877,71,insd,2025/06/25,True,True
3004644672,XWU45086.1,MAG: gas vesicle structural protein GvpA [Dolichospermum sp. UKL202],Dolichospermum sp. UKL202,2717877,71,insd,2025/06/25,True,True
3012431042,XXK15504.1,gas vesicle structural protein GvpA [Cylindrospermopsis raciborskii G7],Cylindrospermopsis raciborskii G7,3438228,71,insd,2025/07/03,True,True
3012431043,XXK15505.1,gas vesicle structural protein GvpA [Cylindrospermopsis raciborskii G7],Cylindrospermopsis raciborskii G7,3438228,71,insd,2025/07/03,True,True
3012431044,XXK15506.1,gas vesicle structural protein GvpA [Cylindrospermopsis raciborskii G7],Cylindrospermopsis raciborskii G7,3438228,71,insd,2025/07/03,True,True
3012431045,XXK15507.1,gas vesicle structural protein GvpA [Cylindrospermopsis raciborskii G7],Cylindrospermopsis raciborskii G7,3438228,71,insd,2025/07/03,True,True
3012431046,XXK15508.1,gas vesicle structural protein GvpA [Cylindrospermopsis raciborskii G7],Cylindrospermopsis raciborskii G7,3438228,71,insd,2025/07/03,True,True
3038036328,WP_439345357.1,gas vesicle structural protein GvpA [Vacuolonema iberomarrocanum],Vacuolonema iberomarrocanum,3454632,72,refseq,2025/12/24,True,True
3044844855,WP_441007279.1,gas vesicle structural protein GvpA [Microcystis aeruginosa],Microcystis aeruginosa,1126,80,refseq,2025/12/24,True,True
3045605790,WP_441338718.1,"gas vesicle structural protein GvpA, partial [Microcystis aeruginosa]",Microcystis aeruginosa,1126,85,refseq,2025/12/24,True,True
3046828140,XZF63070.1,MAG: gas vesicle structural protein GvpA [Gloeotrichia echinulata DVL01],Gloeotrichia echinulata DVL01,3447499,71,insd,2025/08/21,True,True
3046828141,XZF63071.1,MAG: gas vesicle structural protein GvpA [Gloeotrichia echinulata DVL01],Gloeotrichia echinulata DVL01,3447499,71,insd,2025/08/21,True,True
3046828142,XZF63072.1,MAG: gas vesicle structural protein GvpA [Gloeotrichia echinulata DVL01],Gloeotrichia echinulata DVL01,3447499,71,insd,2025/08/21,True,True
3046828143,XZF63073.1,MAG: gas vesicle structural protein GvpA [Gloeotrichia echinulata DVL01],Gloeotrichia echinulata DVL01,3447499,71,insd,2025/08/21,True,True
3046828144,XZF63074.1,MAG: gas vesicle structural protein GvpA [Gloeotrichia echinulata DVL01],Gloeotrichia echinulata DVL01,3447499,71,insd,2025/08/21,True,True
3062079460,YAG05227.1,Gas vesicle protein A [Nostoc sp. DSM 114167],Nostoc sp. DSM 114167,3439050,73,insd,2025/09/17,True,True
3062088118,YAG13884.1,Gas vesicle protein A [Nostoc sp. DSM 114161],Nostoc sp. DSM 114161,3440143,73,insd,2025/09/17,True,True
3070111638,KAM3092794.1,gas vesicle structural protein GvpA [Phormidesmis sp. 146-35],Phormidesmis sp. 146-35,3383729,72,insd,2025/10/01,True,True
3070116622,KAM3097639.1,gas vesicle structural protein GvpA [Phormidesmis sp. 146-12],Phormidesmis sp. 146-12,3383344,72,insd,2025/10/01,True,True
3070125904,KAM3106609.1,gas vesicle structural protein GvpA [Phormidesmis sp. 146-20],Phormidesmis sp. 146-20,3383727,72,insd,2025/10/01,True,True
3070133112,KAM3113662.1,gas vesicle structural protein GvpA [Phormidesmis sp. 146-33],Phormidesmis sp. 146-33,3383728,72,insd,2025/10/01,True,True
3106759227,WP_446859740.1,MULTISPECIES: gas vesicle structural protein GvpA [unclassified Phormidesmis],unclassified Phormidesmis,2636038,72,refseq,2026/01/14,True,True
3139768790,WP_458646425.1,gas vesicle structural protein GvpA [Nostoc sphaeroides],Nostoc sphaeroides,446679,91,refseq,2026/01/07,True,True
3142205629,BGW00421.1,gas vesicle structural protein GvpA [Anabaenopsis sp. NIES-4685],Anabaenopsis sp. NIES-4685,3447881,71,insd,2026/01/17,True,True
3142205630,BGW00422.1,hypothetical protein ABLAnap23_12370 [Anabaenopsis sp. NIES-4685],Anabaenopsis sp. NIES-4685,3447881,104,insd,2026/01/17,False,True
3160441237,CAO5016871.1,Gas vesicle protein A [Microcystis aeruginosa],Microcystis aeruginosa,1126,71,insd,2025/12/18,False,True
3160441238,CAO5016891.1,Gas vesicle protein A [Microcystis aeruginosa],Microcystis aeruginosa,1126,71,insd,2025/12/18,False,True
3171792291,WP_461927368.1,gas vesicle structural protein GvpA [Nostoc sp.],Nostoc sp.,1180,74,refseq,2026/02/04,True,True
3171797196,WP_461930966.1,gas vesicle structural protein GvpA [Nostoc sp.],Nostoc sp.,1180,71,refseq,2026/02/04,True,True
3209071923,CAO7125742.1,Gas vesicle protein A [Microcystis aeruginosa],Microcystis aeruginosa,1126,71,insd,2025/12/18,False,True
3209085478,CAO7094155.1,Gas vesicle protein A [Microcystis aeruginosa],Microcystis aeruginosa,1126,71,insd,2025/12/18,False,True
3209085479,CAO7094176.1,Gas vesicle protein A [Microcystis aeruginosa],Microcystis aeruginosa,1126,71,insd,2025/12/18,False,True
3209085480,CAO7094188.1,Gas vesicle protein A [Microcystis aeruginosa],Microcystis aeruginosa,1126,71,insd,2025/12/18,False,True
3209102308,CAO7133869.1,Gas vesicle protein A [Microcystis aeruginosa],Microcystis aeruginosa,1126,71,insd,2025/12/18,False,True
3209102309,CAO7133881.1,Gas vesicle protein A [Microcystis aeruginosa],Microcystis aeruginosa,1126,71,insd,2025/12/18,False,True
3209102310,CAO7133889.1,Gas vesicle protein A [Microcystis aeruginosa],Microcystis aeruginosa,1126,71,insd,2025/12/18,False,True
3209109988,CAO7118645.1,Gas vesicle protein A [Microcystis aeruginosa],Microcystis aeruginosa,1126,71,insd,2025/12/18,False,True
3209109989,CAO7118661.1,Gas vesicle protein A [Microcystis aeruginosa],Microcystis aeruginosa,1126,71,insd,2025/12/18,False,True
3209116214,CAO7113112.1,Gas vesicle protein A [Microcystis aeruginosa],Microcystis aeruginosa,1126,71,insd,2025/12/18,False,True
3209116215,CAO7113129.1,Gas vesicle protein A [Microcystis aeruginosa],Microcystis aeruginosa,1126,71,insd,2025/12/18,False,True
3209116216,CAO7113146.1,Gas vesicle protein A [Microcystis aeruginosa],Microcystis aeruginosa,1126,71,insd,2025/12/18,False,True
3209120499,CAO7130366.1,Gas vesicle protein A [Microcystis aeruginosa],Microcystis aeruginosa,1126,71,insd,2025/12/18,False,True
3209120500,CAO7130380.1,Gas vesicle protein A [Microcystis aeruginosa],Microcystis aeruginosa,1126,71,insd,2025/12/18,False,True
3209127917,CAO7108815.1,Gas vesicle protein A [Microcystis aeruginosa],Microcystis aeruginosa,1126,71,insd,2025/12/18,False,True
3209127918,CAO7108833.1,Gas vesicle protein A [Microcystis aeruginosa],Microcystis aeruginosa,1126,71,insd,2025/12/18,False,True
3209127919,CAO7108851.1,Gas vesicle protein A [Microcystis aeruginosa],Microcystis aeruginosa,1126,71,insd,2025/12/18,False,True
3209140346,CAO7122504.1,Gas vesicle protein A [Microcystis aeruginosa],Microcystis aeruginosa,1126,71,insd,2025/12/18,False,True
3209140347,CAO7122521.1,Gas vesicle protein A [Microcystis aeruginosa],Microcystis aeruginosa,1126,71,insd,2025/12/18,False,True
3209140348,CAO7122537.1,Gas vesicle protein A [Microcystis aeruginosa],Microcystis aeruginosa,1126,71,insd,2025/12/18,False,True
3209148068,CAO7096845.1,Gas vesicle protein A [Microcystis aeruginosa],Microcystis aeruginosa,1126,71,insd,2025/12/18,False,True
3209148069,CAO7096862.1,Gas vesicle protein A [Microcystis aeruginosa],Microcystis aeruginosa,1126,71,insd,2025/12/18,False,True
3209148070,CAO7096881.1,Gas vesicle protein A [Microcystis aeruginosa],Microcystis aeruginosa,1126,71,insd,2025/12/18,False,True
3209153457,CAO7113284.1,Gas vesicle protein A [Microcystis aeruginosa],Microcystis aeruginosa,1126,71,insd,2025/12/18,False,True
3209153458,CAO7113301.1,Gas vesicle protein A [Microcystis aeruginosa],Microcystis aeruginosa,1126,71,insd,2025/12/18,False,True
3211465572,CAO7106445.1,Gas vesicle protein A [Microcystis aeruginosa],Microcystis aeruginosa,1126,71,insd,2025/12/18,False,True
3211465573,CAO7106463.1,Gas vesicle protein A [Microcystis aeruginosa],Microcystis aeruginosa,1126,71,insd,2025/12/18,False,True
3211465574,CAO7106480.1,Gas vesicle protein A [Microcystis aeruginosa],Microcystis aeruginosa,1126,71,insd,2025/12/18,False,True
3225404746,WP_472408654.1,MULTISPECIES: gas vesicle structural protein GvpA [Microcystis],Microcystis,1125,80,refseq,2026/08/21,True,True
3269896804,WP_479716902.1,gas vesicle structural protein GvpA [Calyptranema fuscum],Calyptranema fuscum,3698976,72,refseq,2026/04/15,True,True
3282170054,YEI31119.1,gas vesicle structural protein GvpA [Microcystis aeruginosa C-1004],Microcystis aeruginosa C-1004,3425954,71,insd,2026/04/27,True,True
3282170055,YEI31120.1,gas vesicle structural protein GvpA [Microcystis aeruginosa C-1004],Microcystis aeruginosa C-1004,3425954,71,insd,2026/04/27,True,True
3282170057,YEI31122.1,gas vesicle structural protein GvpA [Microcystis aeruginosa C-1004],Microcystis aeruginosa C-1004,3425954,80,insd,2026/04/27,True,True
3336846516,WP_488204244.1,gas vesicle structural protein GvpA [Thainema salinarum],Thainema salinarum,2908845,72,refseq,2026/05/25,True,True
3340175222,WP_488739600.1,gas vesicle structural protein GvpA [Roseofilum sp. KMC-1],Roseofilum sp. KMC-1,3712868,72,refseq,2026/06/02,True,True
3346478884,YFD45525.1,gas vesicle structural protein GvpA [Aliinostoc maniaoense],Aliinostoc maniaoense,3416947,71,insd,2026/06/12,True,True
3346478885,YFD45526.1,gas vesicle structural protein GvpA [Aliinostoc maniaoense],Aliinostoc maniaoense,3416947,71,insd,2026/06/12,True,True
3346481242,YFD47883.1,gas vesicle structural protein GvpA [Aliinostoc maniaoense],Aliinostoc maniaoense,3416947,71,insd,2026/06/12,True,True
3346481243,YFD47884.1,gas vesicle structural protein GvpA [Aliinostoc maniaoense],Aliinostoc maniaoense,3416947,71,insd,2026/06/12,True,True
3355860172,YFR05632.1,gas vesicle structural protein GvpA [Arthrospira sp. PCC 9901],Arthrospira sp. PCC 9901,478446,72,insd,2026/07/07,True,True
3363979598,WP_496081776.1,gas vesicle structural protein GvpA [Tildeniella sp.],Tildeniella sp.,3100439,72,refseq,2026/07/20,True,False
3377102478,WP_502249006.1,gas vesicle structural protein GvpA [Lyngbya flaviceps],Lyngbya flaviceps,2934970,72,refseq,2026/08/15,True,False
3378551356,WP_502845516.1,"MULTISPECIES: gas vesicle structural protein GvpA, partial [unclassified Microcystis (in: cyanobacteria)]",unclassified Microcystis (in: cyanobacteria),3407010,68,refseq,2026/08/21,True,False
3378552913,WP_502846405.1,"gas vesicle structural protein GvpA, partial [Microcystis sp. LE19-195.1E]",Microcystis sp. LE19-195.1E,3016440,72,refseq,2026/08/20,True,False
3378790809,WP_502881973.1,MULTISPECIES: gas vesicle structural protein GvpA [unclassified Microcystis (in: cyanobacteria)],unclassified Microcystis (in: cyanobacteria),3407010,80,refseq,2026/08/21,True,False
3378791828,WP_502882844.1,"gas vesicle structural protein GvpA, partial [Microcystis sp. M53598_WE2]",Microcystis sp. M53598_WE2,3030677,77,refseq,2026/08/20,True,False
3386306391,WP_505716830.1,gas vesicle structural protein GvpA [Leptothermofonsia sp.],Leptothermofonsia sp.,3100549,72,refseq,2026/09/02,True,False
3386748498,WP_506081038.1,gas vesicle structural protein GvpA [Thermocoleostomius sp.],Thermocoleostomius sp.,3100574,72,refseq,2026/09/03,True,False
