accession,gene_name,protein_name,organism,sequence_length
WP_400843985,gvpJ,Unknown,Streptomyces decoyicus,157
WP_400649815,gvpJ,Unknown,[Kitasatospora] papulosa,149
WP_399653221,gvpJ,Unknown,Streptomyces antimycoticus,161
WP_399646374,gvpJ,Unknown,Streptomyces sp. NPDC053367,137
WP_398709346,gvpJ,Unknown,Streptomyces sioyaensis,144
WP_398611758,gvpJ,Unknown,Streptomyces buecherae,146
WP_398184053,gvpJ,Unknown,unclassified Streptomyces,165
WP_396454510,gvpJ,Unknown,Actinomadura sp.,146
WP_393767377,gvpJ,Unknown,Streptomyces sp. NPDC048567,146
WP_393680931,gvpJ,Unknown,Streptomyces sp. NPDC048644,153
WP_393611983,gvpJ,Unknown,Streptomyces sp. NPDC048387,157
WP_393149871,gvpJ,Unknown,Nonomuraea sp. NPDC047897,139
WP_392314627,gvpJ,Unknown,Streptomyces sp. NPDC014892,171
WP_392220724,gvpJ,Unknown,Streptomyces sp. NPDC015131,92
WP_392195683,gvpJ,Unknown,Streptomyces sp. NPDC014864,178
WP_392127498,gvpJ,Unknown,Streptomyces parvulus,122
WP_392030386,gvpJ,Unknown,Streptomyces coeruleorubidus,128
WP_391808342,gvpJ,Unknown,Streptomyces sp. NPDC013978,171
WP_391689729,gvpJ,Unknown,Streptomyces sp. NPDC014006,119
WP_391639921,gvpJ,Unknown,Streptomyces sp. NPDC014603,182
WP_389947820,gvpJ,Unknown,Streptosporangium sp. NPDC000396,136
WP_389298951,gvpJ,Unknown,Streptomyces sp. NPDC003720,138
WP_389084407,gvpJ,Unknown,Streptomyces sp. NPDC002742,155
WP_389048248,gvpJ,Unknown,Streptomyces sp. NPDC002962,133
WP_388638898,gvpJ,Unknown,Streptomyces prasinus,316
WP_388134715,gvpJ,Unknown,Streptomyces cyaneofuscatus,166
WP_388030863,gvpJ,Unknown,Streptomyces chartreusis,138
WP_387468754,gvpJ,Unknown,Rhodococcus sp. NPDC003318,134
WP_386071557,gvpJ,Unknown,Streptomyces,154
WP_385850774,gvpJ,Unknown,unclassified Streptomyces,167
WP_385792588,gvpJ,Unknown,unclassified Streptomyces,159
WP_385204772,gvpJ,Unknown,Streptomyces sp. NPDC059455,156
WP_385147931,gvpJ,Unknown,Streptomyces sp. NPDC059426,149
WP_385096330,gvpJ,Unknown,unclassified Streptomyces,150
WP_385059802,gvpJ,Unknown,Streptomyces sp. NPDC059409,157
WP_385030979,gvpJ,Unknown,unclassified Streptomyces,148
WP_384591608,gvpJ,Unknown,unclassified Streptomyces,155
WP_384332511,gvpJ,Unknown,Streptomyces sp. NPDC058576,154
WP_384285835,gvpJ,Unknown,Streptomyces sp. NPDC058420,48
WP_384006583,gvpJ,Unknown,unclassified Streptomyces,150
WP_383300417,gvpJ,Unknown,Streptomyces sp. NPDC057249,146
WP_383260736,gvpJ,Unknown,Streptomyces sp. NPDC056517,170
WP_383239688,gvpJ,Unknown,Streptomyces sp. NPDC057301,163
WP_383185219,gvpJ,Unknown,Streptomyces sp. NPDC056452,149
WP_383149651,gvpJ,Unknown,Streptomyces sp. NPDC056697,149
WP_382777210,gvpJ,Unknown,Streptomyces rubiginosohelvolus,154
WP_381575368,gvpJ,Unknown,Streptomyces chartreusis,151
WP_380201731,gvpJ,Unknown,Kribbella sp. NPDC059898,153
WP_379104634,gvpJ,Unknown,Nocardia sp. NPDC056611,134
WP_378905425,gvpJ,Unknown,unclassified Nocardioides,154
WP_378691512,gvpJ,Unknown,Rhodococcus koreensis,138
WP_378690054,gvpJ,Unknown,Rhodococcus koreensis,127
WP_378682894,gvpJ,Unknown,Rhodococcus koreensis,124
WP_378681475,gvpJ,Unknown,Nocardioides sp. NPDC058538,65
WP_378473434,gvpJ,Unknown,Rhodococcus jostii,122
WP_378439799,gvpJ,Unknown,unclassified Rhodococcus (in: high G+C Gram-positive bacteria),122
WP_378434578,gvpJ,Unknown,Rhodococcus sp. NPDC057014,131
WP_377221354,gvpJ,Unknown,Promicromonospora sukumoe,205
WP_376768561,gvpJ,Unknown,Pseudonocardia pini,98
WP_376727814,gvpJ,Unknown,Streptomyces,160
WP_371053441,gvpJ,Unknown,Rhodococcus gordoniae,137
WP_370518039,gvpJ,Unknown,unclassified Micromonospora,154
WP_370367730,gvpJ,Unknown,Catenulispora sp. GP43,125
WP_370343371,gvpJ,Unknown,Kribbella sp. VKM Ac-2566,159
WP_369425669,gvpJ,Unknown,Methanothrix sp.,230
WP_368662787,gvpJ,Unknown,Limnospira fusiformis,90
WP_366581336,gvpJ,Unknown,Amycolatopsis sp. NPDC047767,118
WP_365994749,gvpJ,Unknown,Streptomyces sp. NPDC049597,155
WP_365881098,gvpJ,Unknown,Streptomyces sp. NPDC086182,155
WP_365694693,gvpJ,Unknown,unclassified Streptomyces,148
WP_365619557,gvpJ,Unknown,Streptomyces tendae,313
WP_365086357,gvpJ,Unknown,Streptomyces anulatus,164
WP_364779230,gvpJ,Unknown,Streptomyces cyaneofuscatus,166
WP_364452469,gvpJ,Unknown,Amycolatopsis sp. NPDC049691,50
WP_363911415,gvpJ,Unknown,Micromonospora coxensis,122
WP_363899007,gvpJ,Unknown,Saccharopolyspora shandongensis,139
WP_363539175,gvpJ,Unknown,Kitasatospora sp. NPDC093679,139
WP_363533047,gvpJ,Unknown,Dactylosporangium sp. NPDC049525,136
WP_362965468,gvpJ,Unknown,unclassified Streptomyces,140
WP_362907464,gvpJ,Unknown,unclassified Streptomyces,154
WP_362868374,gvpJ,Unknown,Streptomyces sp. NPDC048551,156
WP_362763525,gvpJ,Unknown,unclassified Streptosporangium,143
WP_362593918,gvpJ,Unknown,Streptomyces sp. NPDC048349,113
WP_361909867,gvpJ,Unknown,Streptomyces sp. NPDC029004,148
WP_361693697,gvpJ,Unknown,Streptomyces sp. NPDC026665,118
WP_361486121,gvpJ,Unknown,Streptomyces sp. NPDC019937,153
WP_361092292,gvpJ,Unknown,Amycolatopsis sp. NPDC021455,62
WP_360956852,gvpJ,Unknown,Streptomyces sp. NPDC047000,62
WP_360237722,gvpJ,Unknown,Streptomyces sp. NPDC007851,137
WP_360186801,gvpJ,Unknown,unclassified Streptomyces,111
WP_360030175,gvpJ,Unknown,Streptomyces hirsutus,153
WP_359987045,gvpJ,Unknown,Kitasatospora sp. NPDC007106,135
WP_359721158,gvpJ,Unknown,Streptomyces albidoflavus,163
WP_359444374,gvpJ,Unknown,Streptomyces decoyicus,160
WP_358977293,gvpJ,Unknown,Streptomyces sp. NPDC005752,149
WP_358932601,gvpJ,Unknown,Streptomyces sp. NPDC005963,153
WP_358895808,gvpJ,Unknown,Streptomyces sp. NPDC006670,175
WP_358862131,gvpJ,Unknown,unclassified Streptomyces,148
WP_358843716,gvpJ,Unknown,Streptomyces sp. NPDC005970,148
WP_358810792,gvpJ,Unknown,Streptomyces sp. NPDC006662,157
WP_358630621,gvpJ,Unknown,Streptomyces sp. NPDC005962,163
WP_358061366,gvpJ,Unknown,Micromonospora sp. NPDC007271,125
WP_357943833,gvpJ,Unknown,Nonomuraea sp. NPDC048901,132
WP_357943825,gvpJ,Unknown,unclassified Nonomuraea,131
WP_357687233,gvpJ,Unknown,Nonomuraea sp. NPDC048916,135
WP_357402487,gvpJ,Unknown,Nocardia xishanensis,132
WP_357220077,gvpJ,Unknown,Microbispora sp. NPDC046973,137
WP_357047228,gvpJ,Unknown,Microbispora sp. NPDC046933,137
WP_357040359,gvpJ,Unknown,Micromonospora sp. NPDC049799,120
WP_356833922,gvpJ,Unknown,Streptomyces sp. NPDC006261,158
WP_356833208,gvpJ,Unknown,unclassified Streptomyces,156
WP_356807587,gvpJ,Unknown,Streptomyces sp. NPDC006333,147
WP_356683425,gvpJ,Unknown,Streptomyces sp. NPDC006482,156
WP_356284672,gvpJ,Unknown,Streptomyces sp. NPDC005195,154
WP_356204861,gvpJ,Unknown,unclassified Streptomyces,121
WP_355953266,gvpJ,Unknown,unclassified Streptomyces,149
WP_355827633,gvpJ,Unknown,Streptomyces sp. NPDC005408,79
WP_355441046,gvpJ,Unknown,Streptomyces smyrnaeus,170
WP_355231692,gvpJ,Unknown,Nocardioides sp. NPDC006303,65
WP_355199944,gvpJ,Unknown,Nonomuraea sp. NPDC003709,126
WP_355034815,gvpJ,Unknown,Nocardia sp. NPDC005366,132
WP_355021771,gvpJ,Unknown,Nocardioides sp. NPDC004968,154
WP_354908073,gvpJ,Unknown,Streptomyces albidoflavus,163
WP_353596491,gvpJ,Unknown,unclassified Streptomyces,150
WP_352143183,gvpJ,Unknown,Streptomyces sp. 900105245,132
WP_352005894,gvpJ,Unknown,Streptosporangium saharense,134
WP_349693824,gvpJ,Unknown,Actinopolymorpha sp. B11F2,262
WP_346780626,gvpJ,Unknown,Janibacter sp. DB-40,128
WP_346186164,gvpJ,Unknown,Streptomyces osmaniensis,141
WP_346043377,gvpJ,Unknown,Actinomadura chokoriensis,145
WP_345620206,gvpJ,Unknown,Streptomyces ziwulingensis,329
WP_345227981,gvpJ,Unknown,Streptomyces cremeus,134
WP_344062836,gvpJ,Unknown,Terrabacter lapilli,138
WP_342803887,gvpJ,Unknown,Luteipulveratus flavus,135
WP_336497391,gvpJ,Unknown,Psychrobacillus mangrovi,86
WP_335483242,gvpJ,Unknown,Priestia megaterium,38
WP_334619268,gvpJ,Unknown,Micromonospora sp. CPCC 206061,86
WP_334172390,gvpJ,Unknown,Sinomonas sp.,134
WP_334172385,gvpJ,Unknown,Sinomonas sp.,131
WP_332427265,gvpJ,Unknown,Streptomyces sp. P9-A2,156
WP_330865536,gvpJ,Unknown,Nocardioides sp.,139
WP_330846462,gvpJ,Unknown,Actinophytocola sp.,56
WP_330811521,gvpJ,Unknown,Streptomyces asiaticus,160
WP_329083719,gvpJ,Unknown,unclassified Streptosporangium,146
WP_328686932,gvpJ,Unknown,Streptomyces caniferus,157
WP_328470675,gvpJ,Unknown,Streptomyces sp. NBC_00448,145
WP_328242226,gvpJ,Unknown,Priestia megaterium,92
WP_327099535,gvpJ,Unknown,Nocardia,134
WP_326784448,gvpJ,Unknown,Streptomyces sp. NBC_00151,156
WP_326704270,gvpJ,Unknown,Streptomyces cyaneofuscatus,168
WP_326362608,gvpJ,Unknown,Nocardia sp. CDC160,162
WP_325719085,gvpJ,Unknown,Actinocrinis sp.,133
WP_310171939,gvpJ,Unknown,Enteractinococcus fodinae,136
WP_308634027,gvpJ,Unknown,Paenibacillus silvisoli,59
WP_289235467,gvpJ,Unknown,Alkalihalophilus pseudofirmus,86
WP_285921407,gvpJ,Unknown,Actinomadura opuntiae,149
WP_276096000,gvpJ,Unknown,Streptomyces silvisoli,155
WP_275742322,gvpJ,Unknown,Nocardioides sp. YIM 152315,79
WP_274230112,gvpJ,Unknown,Actinomycetospora straminea,126
WP_274187273,gvpJ,Unknown,Actinomycetospora,127
WP_271830341,gvpJ,Unknown,Dolichospermum circinale,38
WP_271775696,gvpJ,Unknown,Aphanizomenon sp. CS-733/32,41
WP_267079292,gvpJ,Unknown,Streptomyces sp. NBC_00059,149
WP_261705659,gvpJ,Unknown,Streptomyces,155
WP_257541989,gvpJ,Unknown,Streptomyces sp. CA-210063,170
WP_239769316,gvpJ,Unknown,Streptomyces,176
WP_238016907,gvpJ,Unknown,Dactylosporangium sp. AC04546,134
WP_238016900,gvpJ,Unknown,Dactylosporangium sp. AC04546,106
WP_231412515,gvpJ,Unknown,Rhodococcus pyridinivorans,132
WP_229319461,gvpJ,Unknown,Streptomyces californicus,149
WP_221298611,gvpJ,Unknown,Streptomyces,127
WP_219533988,gvpJ,Unknown,Nonomuraea guangzhouensis,136
WP_218346407,gvpJ,Unknown,Bacillus sp. sid0103,82
WP_208516020,gvpJ,Unknown,Streptomyces sp. NEAU-YJ-81,164
WP_205377452,gvpJ,Unknown,Streptomyces zhihengii,161
WP_205220362,gvpJ,Unknown,Desulforhopalus vacuolatus,37
WP_202517510,gvpJ,Unknown,Streptomyces sp. SID685,68
WP_201855045,gvpJ,Unknown,Streptomyces endocoffeicus,177
WP_189229508,gvpJ,Unknown,Streptomyces flaveolus,125
WP_188193266,gvpJ,Unknown,Nonomuraea sp. SYSU D8015,126
WP_186355974,gvpJ,Unknown,Streptomonospora sp. PA3,147
WP_185024556,gvpJ,Unknown,Actinomadura coerulea,144
WP_182882347,gvpJ,Unknown,Microbispora sp. H10949,137
WP_182471640,gvpJ,Unknown,Streptomyces sp. GMR22,163
WP_182327850,gvpJ,Unknown,Streptomyces pristinaespiralis,162
WP_170943370,gvpJ,Unknown,Methanosarcina spelaei,35
WP_169747852,gvpJ,Unknown,Pseudonocardia acaciae,140
WP_168073634,gvpJ,Unknown,Planosporangium flavigriseum,117
WP_166020951,gvpJ,Unknown,Streptomyces,199
WP_162425309,gvpJ,Unknown,Myxacorys almedinensis,147
WP_161330935,gvpJ,Unknown,Streptomyces sp. SID5789,126
WP_161298225,gvpJ,Unknown,Streptomyces,61
WP_161203456,gvpJ,Unknown,Streptomyces sp. SID1328,179
WP_161180234,gvpJ,Unknown,Streptomyces sp. SID4985,83
WP_161163621,gvpJ,Unknown,Streptomyces sp. SID5910,121
WP_160918156,gvpJ,Unknown,Guptibacillus hwajinpoensis,86
WP_159922113,gvpJ,Unknown,Rhodococcus,122
WP_157172854,gvpJ,Unknown,Nocardia exalbida,138
WP_157170909,gvpJ,Unknown,Nocardia araoensis,135
WP_157112160,gvpJ,Unknown,Nocardia,136
WP_155547544,gvpJ,Unknown,Amycolatopsis camponoti,59
WP_155070050,gvpJ,Unknown,Streptomyces taklimakanensis,140
WP_150491521,gvpJ,Unknown,Streptomyces nitrosporeus,118
WP_148765224,gvpJ,Unknown,Actinomadura decatromicini,150
WP_145726522,gvpJ,Unknown,Nocardioides sp. J9,140
WP_138845184,gvpJ,Unknown,Rhodococcus pyridinivorans,132
WP_136909281,gvpJ,Unknown,Rhodococcus oryzae,124
WP_132594271,gvpJ,Unknown,Nonomuraea deserti,135
WP_132205587,gvpJ,Unknown,Actinomadura darangshiensis,147
WP_131755383,gvpJ,Unknown,Actinomadura fibrosa,146
WP_125308123,gvpJ,Unknown,Amycolatopsis eburnea,105
WP_121826188,gvpJ,Unknown,Streptomyces rapamycinicus,147
WP_121785312,gvpJ,Unknown,Streptomyces dangxiongensis,116
WP_113643023,gvpJ,Unknown,Prauserella,138
WP_112466849,gvpJ,Unknown,Streptomyces triticisoli,136
WP_111006173,gvpJ,Unknown,Streptomyces sp. NTH33,125
WP_111005537,gvpJ,Unknown,Streptomyces sp. NTH33,128
WP_109694608,gvpJ,Unknown,Nocardioides silvaticus,145
WP_109525988,gvpJ,Unknown,Nocardia,128
WP_107363825,gvpJ,Unknown,Staphylococcus chromogenes,115
WP_101568580,gvpJ,Unknown,Bacillaceae,88
WP_095870867,gvpJ,Unknown,Rhodococcus sp. ACPA1,121
WP_095870856,gvpJ,Unknown,Rhodococcus sp. ACPA1,138
WP_083973931,gvpJ,Unknown,Herbidospora daliensis,110
WP_079575355,gvpJ,Unknown,Krasilnikoviella flava,137
WP_079056090,gvpJ,Unknown,Streptomyces caeruleatus,162
WP_073368608,gvpJ,Unknown,Rhodococcus jostii,121
WP_073368588,gvpJ,Unknown,Rhodococcus jostii,125
WP_073361684,gvpJ,Unknown,Rhodococcus jostii,137
WP_069626420,gvpJ,Unknown,Streptomyces,153
WP_069331550,gvpJ,Unknown,Cereibacter johrii,74
WP_067796745,gvpJ,Unknown,Mycobacterium sp. ACS1612,136
WP_067671016,gvpJ,Unknown,Nocardia miyunensis,134
WP_066973553,gvpJ,Unknown,Streptomyces sp. NRRL F-4489,147
WP_065127432,gvpJ,Unknown,Mycobacterium colombiense,134
WP_055635912,gvpJ,Unknown,Streptomyces griseoruber,155
WP_051182557,gvpJ,Unknown,Nocardia vinacea,134
WP_050183860,gvpJ,Unknown,Domibacillus robiginosus,86
WP_049574594,gvpJ,Unknown,Streptomyces sp. SBT349,76
WP_039800246,gvpJ,Unknown,Nocardia araoensis,128
WP_037578060,gvpJ,Unknown,Phaeacidiphilus oryzae,183
WP_037356022,gvpJ,Unknown,Amycolatopsis orientalis,60
WP_020641806,gvpJ,Unknown,Amycolatopsis balhimycina,65
WP_017982640,gvpJ,Unknown,Amycolatopsis methanolica,132
WP_011611921,gvpJ,Unknown,Trichodesmium erythraeum,153
WP_004992933,gvpJ,Unknown,Streptomyces viridosporus,128
WP_404455638,gvpJ,Unknown,Oceanobacillus kapialis,113
WP_403787355,gvpJ,Unknown,Streptomyces vinaceus,155
WP_402121804,gvpJ,Unknown,Streptomyces microflavus,168
WP_400065129,gvpJ,Unknown,Streptomyces sp. NPDC053427,81
WP_399991984,gvpJ,Unknown,Streptomyces venezuelae,161
WP_397927607,gvpJ,Unknown,unclassified Streptomyces,163
WP_397722810,gvpJ,Unknown,Streptomyces althioticus,121
WP_397070392,gvpJ,Unknown,Nonomuraea sp. NPDC050536,136
WP_396416449,gvpJ,Unknown,Lentzea sp. NPDC051213,52
WP_396081155,gvpJ,Unknown,Actinomadura luteofluorescens,147
WP_395287017,gvpJ,Unknown,Georgenia sp. AZ-5,321
WP_393692221,gvpJ,Unknown,Streptomyces sp. NPDC048182,193
WP_389368384,gvpJ,Unknown,unclassified Streptomyces,135
WP_387236033,gvpJ,Unknown,Streptomyces sp. NPDC127097,141
WP_384212539,gvpJ,Unknown,Streptomyces sp. NPDC058442,136
WP_384124016,gvpJ,Unknown,unclassified Streptomyces,152
WP_382845201,gvpJ,Unknown,Streptomyces sp. NPDC056653,153
WP_382791797,gvpJ,Unknown,Streptomyces sp. NPDC057052,172
WP_382243977,gvpJ,Unknown,Streptomyces anulatus,162
WP_381750501,gvpJ,Unknown,Streptomyces anulatus,162
WP_381651710,gvpJ,Unknown,Streptomyces chartreusis,137
WP_381651215,gvpJ,Unknown,Streptomyces chartreusis,148
WP_380946984,gvpJ,Unknown,Streptomyces cyaneofuscatus,166
WP_380841348,gvpJ,Unknown,Streptomyces coeruleoprunus,156
WP_378755513,gvpJ,Unknown,Nocardia sp. NPDC058499,135
WP_378691544,gvpJ,Unknown,Rhodococcus koreensis,121
WP_378086113,gvpJ,Unknown,Citricoccus sp. GCM10030269,141
WP_374104493,gvpJ,Unknown,Streptomyces sp. HB132,156
WP_371800265,gvpJ,Unknown,Streptomyces sp. NBC_01707,154
WP_369205875,gvpJ,Unknown,Streptomyces sp. PU-14G,176
WP_369176076,gvpJ,Unknown,Streptomyces mutabilis,176
WP_368448120,gvpJ,Unknown,Streptomyces sp. C184,136
WP_367036691,gvpJ,Unknown,Rossellomorea marisflavi,85
WP_366891138,gvpJ,Unknown,Streptomyces sp. NPDC006655,126
WP_366762405,gvpJ,Unknown,Streptomyces sp. NPDC046870,126
WP_366161491,gvpJ,Unknown,Kitasatospora sp. NPDC085895,150
WP_365704920,gvpJ,Unknown,Streptomyces sp. NPDC052727,123
WP_365512923,gvpJ,Unknown,Streptomyces sp. NPDC052225,115
WP_365339309,gvpJ,Unknown,Streptomyces sp. NPDC051921,155
WP_364553549,gvpJ,Unknown,Actinomadura sp. NPDC049382,148
WP_364523296,gvpJ,Unknown,Streptomyces niveus,156
WP_364176281,gvpJ,Unknown,unclassified Amycolatopsis,136
WP_364002447,gvpJ,Unknown,Streptomyces violaceusniger,149
WP_362066103,gvpJ,Unknown,Streptomyces sp. NPDC048275,158
WP_361875507,gvpJ,Unknown,Streptomyces sp. NPDC026589,164
WP_361801504,gvpJ,Unknown,Streptomyces sparsogenes,146
WP_361764850,gvpJ,Unknown,unclassified Streptomyces,159
WP_360593966,gvpJ,Unknown,Streptomyces sp. NPDC012461,182
WP_359498589,gvpJ,Unknown,Streptomyces fagopyri,111
WP_358645145,gvpJ,Unknown,Streptomyces milbemycinicus,162
WP_358574759,gvpJ,Unknown,Saccharopolyspora sp. NPDC050642,139
WP_358503469,gvpJ,Unknown,Saccharopolyspora shandongensis,139
WP_358380111,gvpJ,Unknown,Saccharopolyspora shandongensis,139
WP_357271589,gvpJ,Unknown,Nocardia sp. NPDC023852,135
WP_357172745,gvpJ,Unknown,Nocardia sp. NPDC049190,133
WP_357068918,gvpJ,Unknown,Nocardia sp. NPDC049220,133
WP_354791646,gvpJ,Unknown,Dactylosporangium sp. NPDC005555,137
WP_351745488,gvpJ,Unknown,Streptomyces nitrosporeus,148
WP_348605331,gvpJ,Unknown,Prescottella soli,133
WP_345348733,gvpJ,Unknown,Actinoallomurus liliacearum,132
WP_344322511,gvpJ,Unknown,Streptomyces macrosporus,318
WP_341471611,gvpJ,Unknown,Candidatus Chlorohelix allophototropha,93
WP_336365150,gvpJ,Unknown,Halalkalicoccus salilacus,67
WP_335520460,gvpJ,Unknown,Neobacillus vireti,79
WP_335513859,gvpJ,Unknown,Neobacillus vireti,86
WP_332694795,gvpJ,Unknown,Halalkalibacter lacteus,73
WP_332100963,gvpJ,Unknown,Halalkalicoccus,67
WP_326579113,gvpJ,Unknown,unclassified Streptomyces,177
WP_324843165,gvpJ,Unknown,Actinocrinis sp.,64
WP_311037228,gvpJ,Unknown,Streptomyces,165
WP_310171950,gvpJ,Unknown,Enteractinococcus fodinae,317
WP_303904483,gvpJ,Unknown,Enteractinococcus helveticum,135
WP_283878888,gvpJ,Unknown,Neobacillus sp. SuZ13,83
WP_274820552,gvpJ,Unknown,Streptomyces,128
WP_269689683,gvpJ,Unknown,Micromonospora sp. WMMC241,139
WP_264152641,gvpJ,Unknown,Rhodococcus sacchari,128
WP_240499242,gvpJ,Unknown,Streptomyces prasinus,321
WP_239074632,gvpJ,Unknown,Streptomyces sp. SID10853,154
WP_226778589,gvpJ,Unknown,Natrinema zhouii,120
WP_223047317,gvpJ,Unknown,Leptothermofonsia sichuanensis,139
WP_212604243,gvpJ,Unknown,Sporosarcina sp. Marseille-Q4063,77
WP_210253684,gvpJ,Unknown,Methylocella tundrae,207
WP_207269321,gvpJ,Unknown,Natrinema longum,77
WP_200903442,gvpJ,Unknown,Rhodococcus ruber,142
WP_197250158,gvpJ,Unknown,unclassified Rhodococcus (in: high G+C Gram-positive bacteria),73
WP_195894402,gvpJ,Unknown,Nonomuraea cypriaca,134
WP_189873939,gvpJ,Unknown,Streptomyces viridiviolaceus,166
WP_189850814,gvpJ,Unknown,Streptomyces omiyaensis,168
WP_189132647,gvpJ,Unknown,Wenjunlia tyrosinilytica,144
WP_186359150,gvpJ,Unknown,Pseudonocardia sp. C8,221
WP_119902044,gvpJ,Unknown,Nesterenkonia natronophila,135
WP_106239798,gvpJ,Unknown,Allonocardiopsis opalescens,138
WP_100592665,gvpJ,Unknown,unclassified Streptomyces,154
WP_100010261,gvpJ,Unknown,Lentibacillus sediminis,86
WP_098083559,gvpJ,Unknown,Nocardia,130
WP_085468312,gvpJ,Unknown,Rhodococcus,124
WP_081241279,gvpJ,Unknown,Streptomyces viridosporus,128
WP_073877193,gvpJ,Unknown,Streptomyces sp. CB00316,159
WP_402342717,gvpJ,Unknown,Streptomyces sp. NPDC087218,141
WP_398374102,gvpJ,Unknown,Streptomyces sp. NPDC021225,148
WP_397967128,gvpJ,Unknown,Streptomyces platensis,141
WP_388207083,gvpJ,Unknown,Streptomyces clavifer,117
WP_362870274,gvpJ,Unknown,Streptosporangium sp. NPDC048865,146
WP_329037865,gvpJ,Unknown,Streptomyces sp. NBC_01725,155
WP_228984041,gvpJ,Unknown,Streptomyces sp. DH12,133
WP_201877975,gvpJ,Unknown,Streptomyces coffeae,149
WP_179788995,gvpJ,Unknown,Actinopolymorpha rutila,155
WP_118906547,gvpJ,Unknown,Streptomyces,156
WP_006867687,gvpJ,Unknown,Gordonia namibiensis,129
WP_418960667,gvpJ,Unknown,Streptomyces tritici,146
WP_414420531,gvpJ,Unknown,Synechococcus sp. W70.1,433
WP_414382134,gvpJ,Unknown,Synechococcus sp. W55.2,432
WP_413807529,gvpJ,Unknown,Streptomyces lacaronensis,158
WP_413802190,gvpJ,Unknown,Streptomyces iranensis,126
WP_412797717,gvpJ,Unknown,Streptomyces sp. MS19,140
WP_409303445,gvpJ,Unknown,Peribacillus sedimenti,86
WP_408638113,gvpJ,Unknown,Nonomuraea corallina,129
WP_406686010,gvpJ,Unknown,Rossellomorea vietnamensis,86
WP_406111641,gvpJ,Unknown,Streptomyces sp. NBC_01003,91
WP_405785084,gvpJ,Unknown,Streptomyces sp. NBC_01378,155
WP_404444697,gvpJ,Unknown,Sutcliffiella horikoshii,86
WP_404405703,gvpJ,Unknown,Jeotgalibacillus malaysiensis,84
WP_403809405,gvpJ,Unknown,Streptomyces sp. NPDC101133,161
WP_403794200,gvpJ,Unknown,Streptomyces sp. NPDC102264,148
WP_403777655,gvpJ,Unknown,Streptomyces sp. NPDC102402,154
WP_403607582,gvpJ,Unknown,Streptomyces sp. NPDC096152,122
WP_402528367,gvpJ,Unknown,Streptomyces sp. NPDC092129,153
WP_401414550,gvpJ,Unknown,Streptomyces sp. NPDC088785,118
WP_400938244,gvpJ,Unknown,Streptomyces halstedii,164
WP_397545626,gvpJ,Unknown,Saccharopolyspora rosea,142
WP_393413070,gvpJ,Unknown,Nonomuraea sp. NPDC048826,95
WP_393256793,gvpJ,Unknown,Streptomyces sp. NPDC048566,154
WP_393110198,gvpJ,Unknown,Streptomyces sp. NPDC047706,155
WP_391724441,gvpJ,Unknown,Streptomyces viridosporus,114
WP_389709196,gvpJ,Unknown,Streptomyces sp. NPDC058293,117
WP_387435150,gvpJ,Unknown,Rhodococcus aetherivorans,139
WP_387071186,gvpJ,Unknown,unclassified Streptomyces,160
WP_385470418,gvpJ,Unknown,unclassified Streptomyces,173
WP_384408175,gvpJ,Unknown,unclassified Streptomyces,152
WP_383183783,gvpJ,Unknown,unclassified Streptomyces,163
WP_383039624,gvpJ,Unknown,Streptomyces sp. NPDC056909,145
WP_382967608,gvpJ,Unknown,Streptomyces sioyaensis,144
WP_381650986,gvpJ,Unknown,Streptomyces lydicus,143
WP_381633961,gvpJ,Unknown,Streptomyces griseus,158
WP_381598992,gvpJ,Unknown,Streptomyces chartreusis,147
WP_380763016,gvpJ,Unknown,Sphaerisporangium aureirubrum,135
WP_379560672,gvpJ,Unknown,Oceanobacillus kapialis,113
WP_378463288,gvpJ,Unknown,Rhodococcus sp. NPDC056960,125
WP_378440990,gvpJ,Unknown,Rhodococcus sp. NPDC057014,121
WP_378086011,gvpJ,Unknown,Citricoccus sp. GCM10030269,154
WP_377235784,gvpJ,Unknown,Promicromonospora sp. NPDC059942,155
WP_377221359,gvpJ,Unknown,Promicromonospora sukumoe,165
WP_374984371,gvpJ,Unknown,Streptomyces fradiae,133
WP_371637312,gvpJ,Unknown,Streptomyces zaomyceticus,153
WP_369272826,gvpJ,Unknown,Streptomyces sp. R11,155
WP_367921076,gvpJ,Unknown,Nocardioides ginsengisoli,63
WP_366161657,gvpJ,Unknown,Kitasatospora sp. NPDC085895,148
WP_366161490,gvpJ,Unknown,Kitasatospora sp. NPDC085895,139
WP_365934015,gvpJ,Unknown,Streptomyces sp. NPDC079167,148
WP_365081709,gvpJ,Unknown,Streptomyces sp. NPDC051771,165
